product_name,overall_rating,rating,title,cleaned_review
"pexpo 24 Hrs Hot & Cold ISI Certified, Oslo Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,1,Terrible product,bad products bad
DIPZONVILLA water fridge bottles set plastics combo for refrigerator freeze 1000 ml Bottle Reviews,4.0,5,Perfect product!,looking beautiful
Flipkart SmartBuy Thermosteel Cola 1000 ml Bottle Reviews,4.1,4,Wonderful,nice bottel hours cold
pexpo 1500ml 24 Hrs Hot and Cold Water Bottle with Jute-bag Vacuum Insulated Electro 1500 ml Flask Reviews,4.3,5,Highly recommended,bottle aweaome days use truely satisfies expectation insulation top brand like milton borosil good job pexpo
PERCH Oasis Hot and Cold Thermosteel ISI Certified Vacuum Insulated Water Bottle 760 ml Bottle Reviews,4.4,5,Mind-blowing purchase,bottle packaging really impressive also easy carry filled cold water night morning temperature still product
DOVEAZ XTREME Gym Water Shaker Sports Gallon Bottle 1.5 L with Mixer Ball and Strainer 1500 ml Bottle Reviews,4.4,5,Excellent,awesome
"MILTON Kool Convex 900 Insulated Inner Pet Water Bottle, 700 ml, Light Red 700 ml Bottle Reviews",4.2,5,Brilliant,nice quality looking beautiful happy
NIRLON Summer Cool Single Wall Stainless Steel Fridge 1000 ml Bottle Reviews,4.0,3,Decent product,ok
MILTON VOGUE 750 ml Bottle Reviews,4.1,5,Great product,good quality
"pexpo Cameo Hot and Cold Water Bottle, Stainless Vacuum Insulated 160 ml Flask Reviews",4.1,4,Very Good,love water bottle
The Better Home 2000 Insulated Stainless Steel Water Bottle 1.9 Litres|Insulated Thermos Flask 1900 ml Flask Reviews,4.1,5,Best in the market!,bottle quality really good awesome keeping hot water upto hrs specially winter
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,4,Worth the money,full steel version hot water stays hot hours max hopes high due good reviews
"pexpo 24 Hrs Hot and Cold ISI Certified , Oreo Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,3,Just okay,chip quality mean paint chip fall little little
Dhara Stainless Steel 24 PLUS Double Wall Vacuum Insulated 24 Hours Hot and Cold Thermosteel Flask 250 ml Bottle Reviews,4.3,2,Could be way better,product looking good leak proof draback temperature retains fir
pexpo Oslo 24 Hrs Hot & Cold ISI Certified Vacuum insulated Water Bottle 1000 ml Flask Reviews,4.3,4,Value-for-money,must buy happy thanks pexpo
eTrack Stainless Steel Vacuum Flask with 3 set of Cup Combo 500 ml Flask Reviews,3.8,3,Just okay,quality expected still decent buy might want spend little better quality product requirement met brought travel purposes
"MILTON Helix 1000 Pet Water Bottle, Set of 3, 1 Litre Each, Green 1000 ml Bottle Reviews",4.2,4,Pretty good,nice product fast delivery
MILTON New Smarty 900 Thermosteel Hot and Cold 730 ml Bottle Reviews,4.3,3,Awesome,nice product
ELINOR SINGLE WALL STAINLESS STEEL FRIDGE WATERBOTTLE FOR DAILY USE IN HOME AND OFFICE 1000 ml Bottle Reviews,4.0,5,Brilliant,sleek good quality storage buying totally buy
Dhara Stainless Steel 24 PLUS Double Wall Vacuum Insulated 24 Hours Hot and Cold Thermosteel Flask 250 ml Bottle Reviews,4.3,4,Good quality product,superb quality
pexpo 1800ml 24 Hrs Hot and Cold Water Bottle with Jute-bag Vacuum Insulated Electro 1800 ml Flask Reviews,4.3,5,Super!,nice product
pexpo 1800ml 24 Hrs Hot and Cold Water Bottle with Jute-bag Vacuum Insulated Electro 1800 ml Flask Reviews,4.3,5,Fabulous!,good one
"MILTON Super 750 Stainless Steel Water Bottle, Light Pink 650 ml Bottle Reviews",3.9,5,Fabulous!,nice product
pexpo Altros Stainless Steel Hot and Cold Vacuum Insulated water bottle 740 ml Flask Reviews,4.4,5,Simply awesome,nice quality
"pexpo 24 Hrs Hot and Cold ISI Certified, Oslo Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Classy product,good pro
"MILTON Kool Hexone 1200 Insulated Water Bottle, 1.12 Litres, White 1120 ml Bottle Reviews",4.1,3,Good,vary good
"MILTON Prime 1000 Pet Water Bottle, 1 Piece, 1 Litre, 1000 ml Bottle Reviews",4.4,5,Mind-blowing purchase,gud product
"BOROSIL 1 L Vacuum Insulated Teapot, 18 Hrs Hot & 24 Hrs Cold Carafe, BPA Free, Black 1000 ml Flask Reviews",4.1,3,Just okay,insulation good tea remain hot
cello flip style 350 ml Flask Reviews,4.2,5,Brilliant,v good product
cello Puro -X Benz 900 | PU Insulation | Leak Proof| Wide Mouth & Easy to Open | 730 ml Bottle Reviews,4.0,5,Classy product,bottle nice water hot long hrs
DOVEAZ XTREME Gym Water Shaker Sports Gallon Bottle 1.5 L with Mixer Ball and Strainer 1500 ml Bottle Reviews,4.4,5,Simply awesome,gud
pexpo 1000ml Vacuum Insulated Water Bottle with Jute-bag 24 Hrs Hot and Cold Fererro 1000 ml Flask Reviews,4.3,1,Worst experience ever!,water bottle exist hours contain hour heating quality bad waste money
"MILTON Vogue 750 Stainless Steel Water Bottle, Yellow 750 ml Bottle Reviews",4.1,5,Just wow!,good product thnq flipkart
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Perfect product!,cold hot trusted
Dhara Stainless Steel Tea Star Puff Insulated Long Hours Hot And Cold Coffee Carafe 1200 ml Flask Reviews,3.7,5,Great product,nice price go
MILTON Kip - Sip 1000 Each 1000 ml Bottle With Drinking Glass Reviews,4.4,3,Nice,liked thanks
"BOROSIL Hydra Thermo Vacuum Insulated Water Bottle with Bag, 24 hrs Hot and Cold 1000 ml Flask Reviews",4.3,4,Very Good,nice product
"MILTON Aura 1000 Thermosteel Bottle, 1.05 Litre,|24 Hours Hot and Cold 1000 ml Flask Reviews",4.4,5,Wonderful,fantastic water bottle water retains hot till hrs
The Better Home 500 Insulated Water Bottle 500ml | Stainless Steel Insualted Flask | Leak Proof 500 ml Bottle Reviews,4.3,3,Just okay,good office
"MILTON Kool Hexone 1200 Insulated Water Bottle, 1.12 Litres, White 1120 ml Bottle Reviews",4.1,3,Decent product,product poor ok
"MILTON Vogue 500 Stainless Steel Water Bottle, Parrot Green 490 ml Bottle Reviews",4.1,3,Good,naic
"MILTON Aura 750 Thermosteel Bottle, 750 ml, Grey | 24 Hours Hot and Cold 750 ml Flask Reviews",4.4,5,Terrific purchase,good looking
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Terrific,nice
"pexpo 12 Hrs Hot and Cold Water Bottle,Stainless Vacuum Insulated Cameo 500 ml Flask Reviews",4.1,5,Super!,bottle keeps drinks hot cold long time bottle strong leak easy fill clean wide opening lid fits well let spills happen love using water bottle
prayati Air Tight Premium Fridge water bottles School Collage Office Gym Men Women Kids 1000 ml Bottle Reviews,3.9,3,Does the job,quality better
NIRLON Summer Cool Single Wall Stainless Steel Fridge Water 1000 ml Bottle Reviews,4.0,4,Very Good,good smells till months uses
BELLERBIRD Premium Quality Unbreakable Latest Design Square Shape Water Bottle 1000 ml Bottle Reviews,4.2,5,Fabulous!,good product
"AneriDEALS Golden Ring Clear Water Bottle for Fridge, Home, Office School Boy, Unbreakable 1000 ml Bottle Reviews",4.0,3,Decent product,ok
"pexpo 24 Hrs Hot and Cold ISI Certified , Oreo Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Wonderful,nice product
"MILTON Name Tag Pet Water Bottle, Set of 3, Burgundy, Green, Grey 1000 ml Bottle Reviews",4.3,5,Wonderful,expected
MILTON Thermosteel Flip Lid 500 ml Flask Reviews,4.3,5,Perfect product!,product totally good far cold hot hour market far time purchase product way good services
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,5,Worth every penny,flask really easy clean amd easy color really
"MILTON Kool Trendy 500 Insulated Water with Straw for Kids, 490 ml Bottle Reviews",4.3,5,Excellent,good
"pexpo Sports and Hiking Stainless Steel Water Bottle, Bistro-Xtreme 1000 ml Bottle Reviews",4.1,4,Pretty good,nice steel durable expecting cap metal good
"bottel Thermos Water Bottle, Double Wall, Vaccum Flask, Hot or Cold for 24 Hours 1000 ml Flask Reviews",4.3,5,Best in the market!,keeps water hot longer time worth money like
"cello Puro Steel-X Neo 900 Insulated Inner Steel Outer Plastic Water Bottle, 720 ml Bottle Reviews",4.0,5,Terrific purchase,good
"pexpo 24 Hrs Hot & Cold ISI Certified, Oslo Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,5,Terrific,good
"pexpo 1000 ml Fridge and Refrigerator Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,5,Excellent,yes product durable useful little bit expensive function keep water warm simple water bottle made steel bpa free durable leak proof keep bottle fridge find cheaper bottle consider
"AneriDEALS Golden Ring Clear Water Bottle for Fridge, Home, Office School Boy, Unbreakable 1000 ml Bottle Reviews",4.0,5,Mind-blowing purchase,indeed good product
"MILTON Brim 750 Stainless Steel Water Bottle, 690 ml, Light Green 690 ml Bottle Reviews",3.8,5,Just wow!,nice product quality super good thanks milton flipkart
"MILTON Stream 750 Stainless Steel Water Bottle, 760 ml, Purple 760 ml Bottle Reviews",4.1,5,Great product,super product nice
MILTON DUO DLX 1000 ml Flask Reviews,4.4,5,Fabulous!,quality product good price high
"MILTON Helix 1000 Pet ,1 Litre 1000 ml Bottle Reviews",4.2,5,Great product,nice product original review value money
"pexpo Fridge and Refrigerator Stainless Water,Chromo 1000 ml Bottle Reviews",4.1,5,Mind-blowing purchase,good looking bottle
cello Puro Steel-X Royce 600 | PU Insulation | Leak Proof | Wide Mouth | 540 ml Bottle Reviews,4.1,5,Best in the market!,look like amazing quality good
Dhara Stainless Steel 24 PLUS Double Wall Vacuum Insulated 24 Hours Hot and Cold Thermosteel Flask 250 ml Bottle Reviews,4.3,5,Classy product,superb
MILTON WATER ( BPA FREE ) PACIFIC 1000 ml Bottle Reviews,4.3,5,Terrific purchase,good water bottle milton
cello Puro Steel-X Royce 900 | PU Insulation | Leak Proof | Wide Mouth | 730 ml Bottle Reviews,4.1,4,Nice product,good quality
"MILTON Atlantis 900 Thermosteel Insulated Water Bottle, 750 ml Flask Reviews",4.3,4,Worth the money,nice product
pexpo 1500ml Vacuum Insulated Water Bottle with Jute-bag 24 Hrs Hot and Cold Fererro 1500 ml Flask Reviews,4.3,5,Wonderful,nice
JLR Enterprise Plastic Fridge Water Bottle Set Of 12 Crystal Diamond Texture Design 1000 ml Bottle Reviews,3.9,5,Classy product,bhut beautiful bottle hai thank jlr enterprises perfect hai
ICONIX Vacuum Flask set 3Cup set for Hot & Cold Drink BPA Free Grey with Silicon Brush 500 ml Flask Reviews,3.6,2,Could be way better,milk tea heat decreased within two hours
"pexpo 1000 ml Fridge and Refrigerator Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,4,Really Nice,nice product
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Terrific,super quality good buy
MILTON Handy 650 Stainless Steel 690 ml Bottle Reviews,4.1,5,Brilliant,niceeee
MILTON Elfin-Thermosteel Hot & Cold Water 160 ml Bottle Reviews,4.3,5,Brilliant,good flask heat stay minimum
MILTON New Crown 900 Thermosteel Hot or Cold Water Bottle 750 ml Flask Reviews,4.3,1,Worthless,water liken
MILTON Thermosteel Carafe 2000 ml Flask Reviews,4.2,3,Good,brand claims flask keeps hot cold hours keeps hot hours
BELLERBIRD Premium Quality Unbreakable Material Round Shape H2o Water Bottle For Fridge 999 ml Bottle Reviews,4.1,5,Perfect product!,super super
"MILTON Steel Convey 600/900 Insulated Inner Stainless Steel Water Bottle,Set of 2, Black 1150 ml Bottle Reviews",4.1,5,Great product,quality bottle amazing
MILTON Copper Charge 1000 930 ml Bottle Reviews,4.0,1,Useless product,bottle rusting inside use months usable
"cello H2O,1 Litre, Colour Assorted 1000 ml Bottle Reviews",4.5,4,Nice product,perfect perfect
"pexpo Thermosteel Vacuum, 18 Hrs Hot and Cold with Zipper Bag Flip-Pro 1000 ml Flask Reviews",4.0,3,Good,hours hot cold even hours quality ok good design product good
YUTH GLOBAL Vacuum Insulated Flask set with Cup for Hot and Cold Drink BPA Free & Leakproof 500 ml Flask Reviews,3.8,1,Worst experience ever!,good product bad
"SPEEDEX Thermosteel Flip Lid Flask,Hot&Cold Water Bottle for Office Indoor(Silver, 500 ML) 500 ml Flask Reviews",4.2,5,Super!,nice bottle quality extremely good water remains cold hot long time feather touch increase aesthetic look worth money
"pexpo 500 ml 24 Hrs Hot & Cold ISI Certified , Electro Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,5,Classy product,thermostat bottle quite good size also perfect litter bottle look bulky steel quality seems fine water remains hot hours quite good overall quality good liked design thanks nice bottle
"MILTON Shine 800 Stainless Steel Water Bottle, Purple 700 ml Bottle Reviews",3.5,4,Delightful,item good
"pexpo 1000 ml Fridge and Refrigerator Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,5,Perfect product!,worth
"pexpo 24 Hrs Hot & Cold ISI Certified Vacuum Insulated Ombre Steel Bottle,Electro 500 ml Flask Reviews",4.3,2,Not good,hot water withstand hot using months better go good brands even though price preferred
"pexpo 24 Hrs Hot and Cold ISI Certified , Oreo Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Highly recommended,good holds hot water hours
"pexpo 1500ml, 24 Hrs Hot & Cold Water Bottle with Jute-bag Vacuum Insulated Electro 1500 ml Flask Reviews",4.3,4,Just wow!,good
"MILTON Atlantis 900 Thermosteel Insulated Water Bottle, 750 ml Flask Reviews",4.3,5,Terrific,wonderful tnkuu flipkart
Pigeon Croma Azure 24 Hrs Hot & Cold Therminox Vaccum Insulated Flask 800 ml Flask Reviews,4.1,1,Utterly Disappointed,product useful month vacuum property separating lid inside part
"pexpo 24 Hrs Hot and Cold ISI Certified , Oreo Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Just wow!,best product ordered till date leakage problem water stays hot hours much better expectations
pexpo Oslo Hot & Cold ISI Certified Vacuum insulated Water Bottle 500 ml Flask Reviews,4.3,5,Fabulous!,happy
"Powify Thermosteel Flip Lid Flask,Hot&Cold Water Bottle 500 ml bottle 500 ml Flask Reviews",3.8,5,Terrific purchase,good
Anaro Premium Quality 100% Copper Water Bottle Leak Proof and Peacock design Printed 1000 ml Bottle Reviews,4.0,5,Wonderful,good quality
FITBOTT Sports Water Bottle 1 Litre with Time Markings 1000 ml Bottle Reviews,4.5,5,Classy product,beautiful product
"MILTON Hector Pet Water ,1 Litre, 1000 ml Bottle Reviews",4.4,5,Just wow!,nice product thank flipkart
"MILTON Helix 1000 Pet Water Bottle, Set of 6, 1 Litre Each, Green 1000 ml Bottle Reviews",4.2,5,Must buy!,nice product
Trueware Ruff Tuff 800 Insulated Stainless Steel Flask 750 ml Flask Reviews,3.7,5,Simply awesome,good size buy
"pexpo 24 Hrs Hot & Cold ISI Certified, Oslo Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,5,Mind-blowing purchase,except rubber quality water amazing
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Highly recommended,nice product
Luxuria Water Bottle Stainless Steel - Sports Pure Steel Bottle 500 ml Water Bottle 500 ml Bottle Reviews,4.0,5,Perfect product!,best
"pexpo 1500ml, 24 Hrs Hot & Cold Water Bottle with Jute-bag Vacuum Insulated Electro 1500 ml Flask Reviews",4.3,5,Mind-blowing purchase,good
"MILTON Kool Trendy 500 Insulated Water with Straw for Kids, 490 ml Bottle Reviews",4.3,5,Worth every penny,super
HAPPY CART WATER 800 ml Bottle Reviews,4.0,3,Does the job,good quality buy
LaChoiceIt Plane Pattern 6 Pieces Plastic Water bottle multi colored 1000 ml Bottle 1000 ml Bottle Reviews,4.3,5,Best in the market!,nice quality
"pexpo 24 Hrs Hot and Cold ISI Certified , Oreo Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,1,Unsatisfactory,hot water maintain timing hours worst
"pexpo 12 Hrs Hot and Cold Water Bottle,Stainless Vacuum Insulated Cameo 160 ml Flask Reviews",4.1,4,Worth the money,nice remain hot hrs giving feedback use one week
"pexpo 24 Hrs Hot & Cold ISI Certified,Oslo With Printed Design Vacuum insulated Bottle 750 ml Flask Reviews",4.3,5,Highly recommended,good
MILTON Bliss 600 Thermosteel Hot and Cold water 500 ml Flask Reviews,4.4,5,Must buy!,good
MILTON Thermosteel Flip lid 1000 ml Flask Reviews,4.3,5,Awesome,really good product ability hours
"pexpo 1000 ml Fridge Stainless Steel Water Bottle, Chromo-Xtreme 1000 ml Bottle Reviews",4.1,5,Perfect product!,amazing product must buy
Hmk HMK120MMJ 20000 ml Bottle Reviews,4.2,5,Terrific,value money
SPEEDEX Stainless Steel Water Bottle for fridge School Gym Sports Home office Boys Girls 1000 ml Bottle Reviews,3.9,3,Fair,product great colour product peeled easily two weeks since bought bottle colour bottle already going
"BOROSIL Bolt Trans Red Vacuum Insulated 1 L Water Bottle, 24 Hours Hot and Cold Flask 1000 ml Bottle Reviews",4.3,5,Terrific,best small tours
MILTON Unisteel super 500 500 ml Bottle Reviews,4.0,5,Best in the market!,product quality good
pexpo 24 Hrs Hot and Cold Vacuum Insulated Water Bottle with Jute-bag Fererro 1000 ml Flask Reviews,4.3,4,Delightful,good product
SeaRegal Bottle with Straw 1500 1500 ml Bottle Reviews,4.2,5,Excellent,nice product mark
"pexpo 24 Hrs Hot & Cold ISI Certified, Oslo Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,5,Super!,love
Signoraware Fliptop Aqua Fresh 500 ml Bottle Reviews,4.3,5,Best in the market!,good quality bottles colour awesome must buy thank u flipkart fast delivery packaging good
MILTON Prime Bottle Set of 3 1000 ml Bottle Reviews,4.4,5,Fabulous!,superb impressed wroth
"Flipkart SmartBuy Antic Bottle Fridge, for Home Office Gym School Boy, Pack of 6 (Pink) 1000 ml Bottle Reviews",4.3,5,Excellent,awesome bottles bpa free n made pet good health bottles look elegant real pics recommend buy
"MILTON Hector Pet Water,1 Piece, 1 Litre, 1000 ml Bottle Reviews",4.4,5,Must buy!,nyc bottle good price thanks flipkart
TUPPERWARE Fliptop Bottle 750 ml Bottle Reviews,4.5,5,Awesome,long time since bought strong durable
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Wonderful,nice quality
