product_name,overall_rating,rating,title,cleaned_review
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Great product,excellent bottle want keep water temperature longer duration mom put hot water night still warm water night could sustain temperatures hours water still hot enough could drink directly needed mix regular water works really well got could get hot water drink anytime without needing go heat water still checked cold water w read
eTrack Stainless Steel Vacuum Flask with 3 set of Cup Combo 500 ml Flask Reviews,3.8,3,Does the job,okay
Rema Sports-Pot-500 750 ml Bottle Reviews,4.0,4,Really Nice,good product
Flipkart SmartBuy Premium Quality Square Shape water bottle set of fridge 1100 ml Bottle Reviews,4.1,5,Mind-blowing purchase,osm cool product
DPM Stainless Steel bottle 16.9oz Vacuum Insulated Bottle with (2 Cup) hot & coo 500 ml Bottle Reviews,3.7,5,Mind-blowing purchase,honest get product hand little worried quality bottle moment got hand know excellent product outer part remains neutral hot cold water feel hotness cold outside led bottle work nicely totally impressed quality overall product best price point thankyou flipkart excellent product blindly
cello Instyle 1000 ml Flask Reviews,4.2,5,Best in the market!,good
"pexpo 1000 ml Sports and Hiking Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,5,Must buy!,amazing product
"MILTON Handy 650 Stainless Water , 690 ml Bottle Reviews",4.1,4,Very Good,thank filpkart
MILTON AQUA 1000 950 ml Bottle Reviews,3.9,4,Good quality product,amazing product reasonable price
TUPPERWARE Aquasafe Eco Fliptop Bottle 2000 ml Bottle Reviews,4.5,4,Pretty good,good
"pexpo 12 Hrs Hot and Cold Water Bottle,Stainless Vacuum Insulated Cameo 300 ml Flask Reviews",4.1,5,Just wow!,best quality small compact hot cold thermos bottle ideally good carry coffee tea beverages one person ml sufficient occupy much pace bag easy clean big wide mouth liquid stays hot white long hours
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Awesome,awesome product
"MILTON Kool Stunner 600 Insulated School Kids Bottle with Inner Steel, 520 ml Bottle Reviews",4.2,5,Wonderful,good
"pexpo 750ml, 18 Hrs Hot & Cold Thermosteel Vacuum Flask with Zipper Bag, Flip-Pro 750 ml Flask Reviews",4.0,5,Perfect product!,nice product
"MILTON Thermosteel Glassy Drinking Cup Lid, 750 Ml, Purple 750 ml Flask Reviews",4.4,4,Wonderful,awsm looking nice
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Awesome,awesome product
The Better Home Stainless Steel 1 Litre for Fridge 1000 ml Bottle Reviews,4.2,2,Not good,poor quality product
Apeiron Fridge bottle pack of 2 1000 ml Bottle Reviews,3.8,1,Horrible,good
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Simply awesome,good product worth every penny
pexpo 1000ml 24 Hrs Hot and Cold Flask with Jute-bag Vacuum Insulated Flamingo 1000 ml Flask Reviews,4.1,5,Wonderful,super
"MILTON Helix 1000 Pet Water Bottle, Set of 3, 1 Litre Each, Blue 1000 ml Bottle Reviews",4.2,5,Classy product,okay fine
"aybor Stainless Steel Travel Hot & Cold Water Bottle for Kids, Office 500 ml 500 ml Bottle Reviews",3.7,1,Worst experience ever!,size short
"pexpo Thermosteel Vacuum , 18 Hrs Hot and Cold with Zipper Bag Flip-Pro 1000 ml Flask Reviews",4.0,5,Super!,quality awesome households
"BOROSIL by Borosil Thermo Vacuum Insulated Bottle with Bag, 24 hrs Hot and Cold,Black 750 ml Flask Reviews",4.3,5,Perfect product!,excellent
"MILTON Kool Hexone 1200 Insulated Water Bottle, 1.12 Litres, White 1120 ml Bottle Reviews",4.1,5,Terrific purchase,good regular use
Toqon Smart LED Water Bottle with Temperature Display 500 ml Bottle (Pack of 1) 500 ml Bottle Reviews,3.7,5,Brilliant,good product
"pexpo Sports and Hiking Stainless Steel Water Bottle, Chromo 750 ml Bottle Reviews",4.1,5,Brilliant,satisfied
MILTON VERTEX 700 ml Flask Reviews,4.4,5,Best in the market!,go superb
BOROSIL Gosports 600 ml Flask Reviews,4.4,5,Must buy!,damn good man go
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Simply awesome,nice product
"pexpo 1500ml 24 Hrs Hot and Cold Vacuum Insulated Water Bottle With Carry Handle, Echo 1500 ml Flask Reviews",4.3,5,Awesome,bottle easy carry handle makes portable insulation impressive ideal travel office gym value money highly recommended excellent quality leaks pexpo delivers exceptional performance perfect one
SPEEDEX Stainless Steel Water Bottle for fridge School Gym Home office Travel Boys Girls 1000 ml Bottle Reviews,3.9,5,Great product,good
Pretty Pearl Pink Unicorn Stainless Steel Water Bottle 500 ml Flask Reviews,3.8,3,Nice,nice bottle size like kids easy carry
"MILTON Duo DLX 500 Thermosteel 24 Hours Hot and Cold Water Bottle, Blue 500 ml Flask Reviews",4.4,5,Terrific,awesome
SPEEDEX Stainless Steel Vacuum Insulated Hot & Cold Water Bottle Feather Touch Finish 500 ml Flask Reviews,4.2,2,Slightly disappointed,paint scratch
MILTON Glassy 350 ml Flask Reviews,4.3,4,Good choice,many reasons like
"MILTON Brim 600 Stainless Steel Water Bottle, 560 ml, Silver 560 ml Bottle Reviews",3.8,5,Just wow!,nice product quality super good thanks milton flipkart
MILTON Prime Bottle Set of 3 1000 ml Bottle Reviews,4.4,5,Brilliant,nice
"pexpo Sports and Hiking Stainless Steel Water Bottle, Chromo 750 ml Bottle Reviews",4.1,4,Nice product,good quality
MILTON Elfin Thermostee 160 ml Bottle Reviews,4.2,5,Terrific,nice product today received item poured hot water still water hot time nearly hours keep temperature hot
"BOROSIL Grip n Sip Stainless Steel Water Bottle, Single Wall, BPA Free 750 ml Bottle Reviews",4.1,5,Must buy!,nice product
Pigeon Inox Hydra Plus 900 ml Bottle Reviews,4.0,4,Pretty good,value
Hmk HMK120MMJ 20000 ml Bottle Reviews,4.2,5,Awesome,nice
"pexpo 12 Hrs Hot and Cold Water Bottle,Stainless Vacuum Insulated Cameo 500 ml Flask Reviews",4.1,5,Brilliant,loved
MILTON Kool & Sporty 1800ml 1800 ml Bottle Reviews,4.1,4,Good choice,good design sufficient space value money
MILTON Super 1000 ml Bottle Reviews,3.9,5,Worth every penny,nice quality
MILTON New Crown 600 Thermosteel Hot or Cold Water Bottle 500 ml Flask Reviews,4.3,5,Simply awesome,good product thanks flipkart
Pigeon 16260 1000 ml Flask Reviews,4.3,5,Brilliant,good
"MILTON Comet Single Wall Water, Leakproof 1000 ml Bottle Reviews",4.1,4,Good quality product,nice quality product
"MILTON Brim 600 Stainless Steel Water Bottle, 560 ml, Purple 560 ml Bottle Reviews",3.8,5,Just wow!,good
"pexpo Sports and Hiking Stainless Steel Water Bottle, Bistro-Xtreme 1000 ml Bottle Reviews",4.1,5,Brilliant,bottles quality packaging nice buy sure
MILTON Duo Dlx 750 ml Bottle Reviews,4.4,5,Terrific purchase,color office menager also impress color brand quality order brand blue colour
MILTON THERMOSTEEL 500 ml Flask Reviews,4.2,5,Excellent,nice
"MILTON Super 500 Stainless Steel Water Bottle, Yellow 475 ml Bottle Reviews",3.9,5,Must buy!,nice bottle
"MILTON Aura 750 Thermosteel Bottle, 750 ml, Black | 24 Hours Hot and Cold 750 ml Flask Reviews",4.4,5,Excellent,valuable product
"SPEEDEX Thermosteel Flip Lid Flask,Hot&Cold Water Bottle for Office Indoor(Silver, 500 ML) 500 ml Flask Reviews",4.2,5,Highly recommended,first doubt seeing price using days found value money water stays warm hr enough bottle emptied hr
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 1000 ml Flask Reviews",4.3,3,Good,good product kudos ekart delivering time
BELLERBIRD by BELLERBIRD SQUARE SHAPE 6 set Premium Water Fridge Bottles Set Of 6 1000 ml Bottle 1000 ml Bottle Reviews,4.1,5,Great product,super super excited
"pexpo 24 Hrs Hot and Cold Vacuum Insulated Water Bottle With Carry Handle, Echo 1500 ml Flask Reviews",4.3,5,Must buy!,amazing water bottle leak proof keeps water hit cold long period time easy carry looks nice value money
MILTON Kool & Sporty 1800ml 1800 ml Bottle Reviews,4.1,4,Very Good,cool upto hrs
cello Puro -X Benz 900 | PU Insulation | Leak Proof| Wide Mouth & Easy to Open | 730 ml Bottle Reviews,4.0,5,Mind-blowing purchase,best bottol value money thank flipkart
pexpo 24 Hrs Hot and Cold Vacuum Insulated Water Bottle with Jute-bag Fererro 1000 ml Flask Reviews,4.3,5,Worth every penny,bottle keeps drinks hours also stylish blue color comes jute bag excellent quality perfect outdoor use
MILTON Thermosteel Duo 1500 ml Flask Reviews,4.4,5,Simply awesome,better others
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Perfect product!,cold hot trusted
cello OZONE 1000 ml Bottle Reviews,4.5,5,Simply awesome,good
Toqon Smart LED Water Bottle with Temperature Display 500 ml Bottle (Pack of 1) 500 ml Bottle Reviews,3.7,5,Terrific,product good capacity less ml temperature visible tap
NIRLON Aqua Stainless Steel Fridge Water Bottle 1000 ml Bottle Reviews,4.0,1,Horrible,cost high product
cello H2O 1000 Glass Fridge Water Bottle with Plastic Cap | Light weight | Leak proof 920 ml Bottle Reviews,4.5,5,Terrific purchase,good
"pexpo 1000 ml Fridge and Refrigerator Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,2,Slightly disappointed,worth money
"MILTON Breeze 1000 Stainless Steel Water Bottle, 1030 ml, Metallic Green 1030 ml Bottle Reviews",4.1,1,Worthless,bad product
MILTON DUO DLX 1000 ml Flask Reviews,4.4,5,Wonderful,good one
"pexpo Sports and Hiking Stainless Steel Water, Chromo 1000 ml Bottle Reviews",4.1,4,Value-for-money,product good size small
"MILTON Brim 600 Stainless Steel Water Bottle, 560 ml, Purple 560 ml Bottle Reviews",3.8,5,Classy product,love go
Pigeon Stark Therminox 1000 ml Flask Reviews,3.9,5,Terrific,happy good product
"AneriDEALS Crystal Clear Water for Fridge, Home, Office Gym School Boy, Unbreakable 1000 ml Bottle Reviews",4.0,4,Very Good,super
JLR Enterprise Plastic Fridge Water Bottle Set Of 12 Crystal Diamond Texture Design 1000 ml Bottle Reviews,3.9,5,Super!,nice
Flipkart SmartBuy Premium Quality Oval Round Shape water bottle set of fridge 1020 ml Bottle Reviews,4.2,5,Simply awesome,nice product light weight n nice look
MILTON Kool & Sporty 1800ml 1800 ml Bottle Reviews,4.1,4,Very Good,good
"BOROSIL Trek Vacuum Insulated 500ml Water Bottle, 20 Hrs Hot & 24 Hrs Cold Flask, 500 ml Flask Reviews",4.3,1,Worthless,bad product cold going normal maximum minutes happy required refund money
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 750 ml Flask Reviews",4.3,5,Mind-blowing purchase,loved bottle electro hrs hot cold bootle totally amazing love true specs keep water hours cold truly amazing durable made military grade stainless steel aluminum coating top good design travel friendly leak proof good quality best part also isi certified overall recommend thumbs side
Pigeon Stark Plus Navy 24 Hrs Hot & Cold Therminox Vaccum Insulated 500 ml Flask Reviews,3.9,4,Value-for-money,initial impression fine edit review long time usage
"MILTON Helix 1000 Pet Water Bottle, Set of 6, 1 Litre Each, Green 1000 ml Bottle Reviews",4.2,4,Good quality product,nice bottles go giving star coz got late delivery
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Terrific,nice
"MILTON Aqua Stainless Steel , 500 ml Bottle Reviews",4.0,4,Worth the money,days usage cover cap came opening bottle however quality bottle good need take care every time open cap
MILTON Aqua 1000 Stainless Steel 950 ml Bottle Reviews,4.0,5,Best in the market!,happy product loved colour material things time
"MILTON Steel Convey 600/900 Insulated Inner Stainless Steel Water Bottle,Set of 2, Black 1150 ml Bottle Reviews",4.1,4,Nice product,good
MILTON Active 750 Stainless Steel Water Bottle 620 ml Bottle Reviews,3.9,1,Useless product,leakage days
"SPEEDEX ThermoFlask Water Bottle DoubleWall Vacuum Insulated Hot & Cold Water(Silver,1000) 1000 ml Flask Reviews",4.1,5,Excellent,best products value money product quality superb easy carry like much buying range
"pexpo 24 Hrs Hot and Cold ISI Certified , Electro Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,5,Terrific,super quality good buy
"pexpo Sports and Hiking Stainless Steel,Chromo 1000 ml Bottle Reviews",4.1,5,Mind-blowing purchase,nice product
"pexpo 24 Hrs Hot and Cold Vacuum Insulated Water Bottle With Carry Handle, Echo 1800 ml Flask Reviews",4.3,5,Just wow!,nice
"pexpo Sports and Hiking Stainless Steel Water, Chromo 1000 ml Bottle Reviews",4.1,5,Classy product,nice products get delivery date useful
pexpo 24 Hrs Hot & Cold ISI Certified with Jute-bag Flexo Vacuum insulated Bottle 500 ml Flask Reviews,4.0,5,Highly recommended,nice product
MILTON copper delight 1000 ml Bottle Reviews,4.0,5,Simply awesome,good
MILTON AQUA 1000 950 ml Bottle Reviews,4.0,5,Terrific,nice
"pexpo 1000 ml Fridge and Refrigerator Stainless Steel Water Bottle, Chromo 1000 ml Bottle Reviews",4.1,5,Just wow!,overall good
MILTON Thermosteel Elfin 160 ml Bottle Reviews,4.2,5,Worth every penny,good quality must buy glad buy product
URBANHUDA Vacuum Insulated Flask set 3Cup set for Hot & Cold Drink (Giftset Blue) 500 ml Flask Reviews,3.7,1,Useless product,poor quality buy waste time money
pexpo 1800ml 24 Hrs Hot and Cold Water Bottle with Jute-bag Vacuum Insulated Electro 1800 ml Flask Reviews,4.3,5,Terrific purchase,good product using last months
Apeiron Stainless Steel Fridge Water Bottle Silver 1000 ml Bottle Reviews,3.8,5,Worth every penny,excellent
pexpo Extreme 30 Hrs Hot & Cold ISI Certified Stainless Steel Water Bottle 850 ml Bottle Reviews,4.5,5,Terrific,bottle quality amazing beautiful colour using carry cold water office working perfectly gives cold water whole day
MILTON Prime Bottle Set of 3 1000 ml Bottle Reviews,4.4,5,Fabulous!,nice
"pexpo Sports and Hiking Stainless Steel Water Bottle, Chromo 750 ml Bottle Reviews",4.1,5,Best in the market!,safety paking superb bottle thank flip kart
"pexpo 500ml Thermosteel Vacuum Flask, 18 Hrs Hot and Cold with Zipper Bag Flip-Pro 500 ml Flask Reviews",4.0,5,Awesome,pexpo thermosteel vacuum flask lightweight durable leak proof best daily use long journeys usually carry gym keeps water hot upto many hours budget friendly afford brands flasks compared brands find useful satisfied quality budget friendly everyone easily afford
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Best in the market!,beautiful
MILTON Thermosteel Flip lid 1000 ml Flask Reviews,4.3,5,Classy product,happy product really hours hot cold use water milk
MILTON Elfin Thermosteel Hot and Cold 160 ml Bottle Reviews,4.3,5,Best in the market!,good like color
"BOROSIL Hydra Thermo Vacuum Insulated Water Bottle with Bag, 24 hrs Hot and Cold 1000 ml Flask Reviews",4.3,5,Perfect product!,awsm product
"MILTON Super 500 Stainless Steel Water Bottle, Black 475 ml Bottle Reviews",3.9,4,Really Nice,nice
"SPEEDEX Thermosteel Flip Lid Flask,Hot&Cold Water Bottle for Office Indoor(Silver, 500 ML) 500 ml Flask Reviews",4.2,5,Worth every penny,nice
"MILTON Handy 650 Stainless Water , 690 ml Bottle Reviews",4.1,5,Highly recommended,nice
Luxuria Sports Pure Stainless Steel Bottle 500 ml Water Bottle ( Multiple Color) 500 ml Bottle Reviews,4.0,5,Excellent,good product
cello Kent Stainless Steel|Durable DTP Coating |Keep Beverage Hot/ Cold|Leaf Proof 900 ml Flask Reviews,4.3,4,Good quality product,nice
MILTON Copper Charge 1000 Water Bottle 960 ml Bottle Reviews,3.8,5,Just wow!,super quality
Apeiron Fridge bottle pack of 2 1000 ml Bottle Reviews,3.8,5,Great product,bottle good
MILTON Kool & Sporty 1800ml 1800 ml Bottle Reviews,4.1,4,Very Good,good product
"MILTON Aqua Stainless Steel Water Bottle, Pista Green 500 ml Bottle Reviews",4.0,5,Highly recommended,love
Pigeon by Pigeon Aqua 1000 ml Flask Reviews,4.0,4,Pretty good,value money good water hot cold hours
pexpo Oslo Hot & Cold ISI Certified Vacuum insulated Water Bottle 500 ml Flask Reviews,4.3,5,Super!,love
MILTON Copper Charge 1000 930 ml Bottle Reviews,4.0,5,Simply awesome,good
AneriDEALS Diamond crystal Plastic Food Grade Fridge Water Bottle Set (6 Pieces) 1000 ml Bottle Reviews,3.8,3,Not good,quality bottle low
MILTON VERTEX 700 ml Flask Reviews,4.4,5,Wonderful,nice product
"MILTON Helix 1000 Pet Water Bottle, Set of 3, 1 Litre Each, Blue 1000 ml Bottle Reviews",4.2,4,Value-for-money,product good packing could better
Pigeon 16258 1000 ml Flask Reviews,4.3,1,Terrible product,said insulated normal bottle hot water remain hot even half hour also
"MILTON Super 1000 Single Wall Stainless Steel Bottle, Set of 2, 1000 ml Each, Silver 1000 ml Bottle Reviews",3.9,5,Worth every penny,good quality product useful
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Awesome,nice product
SPEEDEX Stainless Steel Water Bottle for Kids fridge School Gym Home office Boys Girls 1000 ml Bottle Reviews,4.0,3,Does the job,good
"MILTON Steel Convey 900 Insulated Inner Stainless Steel Water Bottle,Set of 2, Blue, Cyan 630 ml Bottle Reviews",4.1,5,Simply awesome,good product
"pexpo 500 ml 24 Hrs Hot & Cold ISI Certified , Electro Vacuum insulated Water Bottle 500 ml Flask Reviews",4.3,3,Just okay,done good quality useful trust
"pexpo Hot and Cold ISI Certified , Echo Delux Vacuum insulated Water Bottle 750 ml Flask Reviews",4.2,5,Terrific,nice
MILTON PRUDENT 500 Orange 510 ml Flask Reviews,4.4,5,Terrific purchase,nice
Flipkart SmartBuy Single Walled Stainless Steel 4000 ml Bottle Reviews,4.0,1,Horrible,caps broken worest product
cello Lifestyle 500 ml Flask Reviews,4.2,3,Decent product,best product get thermal jacket
